language,sent_id,N,L,d_real,d_min,d_rand,omega
Portuguese,n05004020,23,22,3.5889,1.913,4.9008,0.4391
Portuguese,n05004025,13,12,2.9744,1.8462,3.4604,0.3011
Portuguese,n05005002,23,22,3.2648,1.913,4.8863,0.5454
Portuguese,n05005016,26,25,3.5846,1.9231,5.2997,0.5079
Portuguese,n05006002,20,19,3.4632,1.9,4.5398,0.4079
Portuguese,n05006013,31,30,4.4989,1.9355,5.9608,0.3632
Portuguese,n05007006,11,10,2.9455,1.8182,3.1678,0.1648
Portuguese,n05007014,33,32,3.9886,1.9394,6.0872,0.5059
Portuguese,n05007025,23,22,3.4625,1.913,4.8854,0.4787
Portuguese,n05008012,18,17,2.7386,1.8889,4.238,0.6383
Portuguese,n05008018,26,25,3.6308,1.9231,5.3704,0.5046
Portuguese,n05009025,19,18,3.3684,1.8947,4.3247,0.3935
Portuguese,n05009030,18,17,2.9608,1.8889,4.1801,0.5322
Portuguese,n05010004,22,21,3.8398,1.9091,4.8245,0.3378
Portuguese,w02001041,29,28,3.8768,1.931,5.5939,0.4688
Portuguese,w02001069,11,10,2.9091,1.8182,3.1773,0.1973
Portuguese,w02002032,19,18,3.7076,1.8947,4.4412,0.2881
Portuguese,w02002093,27,26,3.8291,1.9259,5.3637,0.4464
Portuguese,w02002120,30,29,4.023,1.9333,5.7465,0.452
Portuguese,w02003037,29,28,3.7094,1.931,5.6211,0.5181
Portuguese,w02003070,19,18,3.5439,1.8947,4.3939,0.3401
Portuguese,w02004008,18,17,3.4575,1.8889,4.2915,0.3471
Portuguese,w02004021,23,22,3.8656,1.913,4.8972,0.3457
Portuguese,w02004065,11,10,2.7636,1.8182,3.1336,0.2813
Portuguese,w02005026,25,24,3.8667,1.92,5.1737,0.4017
Portuguese,w02005027,14,13,3.2418,1.8571,3.6672,0.235
Portuguese,w02005028,25,24,3.6533,1.92,5.157,0.4645
Portuguese,w02005029,9,8,2.2778,1.7778,2.7622,0.4921
Portuguese,w02006036,17,16,3.0588,1.8824,4.0707,0.4624
Portuguese,w02006081,20,19,3.2105,1.9,4.5112,0.4981
Portuguese,w02007008,15,14,3.4476,1.8667,3.796,0.1806
Portuguese,w02007032,35,34,4.6924,1.9429,6.2533,0.3621
Portuguese,w02007061,19,18,3.462,1.8947,4.3767,0.3686
Portuguese,w02007074,20,19,3.4895,1.9,4.4772,0.3833
Portuguese,w02008010,22,21,3.3247,1.9091,4.7272,0.4977
Portuguese,w02008028,23,22,3.8103,1.913,4.9064,0.3662
Portuguese,w02008038,28,27,4.3307,1.9286,5.5434,0.3355
Portuguese,w02008055,6,5,1.6667,1.6667,2.142,1.0
Portuguese,w02008065,15,14,2.819,1.8667,3.7863,0.5039
Portuguese,w02009002,21,20,3.7238,1.9048,4.6873,0.3463
Portuguese,w02009025,36,35,4.3206,1.9444,6.4392,0.4713
Portuguese,w02009087,18,17,2.9608,1.8889,4.1976,0.5357
Portuguese,w02011012,11,10,2.4727,1.8182,3.15,0.5085
Portuguese,w02011029,11,10,2.4364,1.8182,3.1613,0.5397
Portuguese,w02012042,14,13,2.967,1.8571,3.6481,0.3803
Portuguese,w02013015,17,16,2.9853,1.8824,4.1288,0.509
Portuguese,w02013033,26,25,3.9046,1.9231,5.3429,0.4206
Portuguese,w02013076,23,22,4.1423,1.913,4.9856,0.2745
Portuguese,w02013093,24,23,3.9022,1.9167,5.0014,0.3563
Portuguese,w02014013,22,21,4.5238,1.9091,4.7932,0.0934
Portuguese,w02014030,22,21,3.8182,1.9091,4.8063,0.3411
Portuguese,w02015084,17,16,3.3529,1.8824,4.1055,0.3385
Portuguese,w02015085,9,8,2.1111,1.7778,2.7914,0.6711
Portuguese,w02015086,19,18,3.1345,1.8947,4.3465,0.4943
Portuguese,w02015087,11,10,2.5818,1.8182,3.1431,0.4236
Portuguese,w02015088,7,6,2.0952,1.7143,2.3571,0.4074
Portuguese,w02016015,29,28,3.8325,1.931,5.6104,0.4832
Portuguese,w02016060,30,29,4.423,1.9333,5.7359,0.3453
Portuguese,w02017046,18,17,3.0915,1.8889,4.2336,0.4871
Portuguese,w02017061,26,25,3.6462,1.9231,5.2954,0.4891
Portuguese,w02018030,14,13,3.0769,1.8571,3.6107,0.3044
Portuguese,w02019048,22,21,3.6364,1.9091,4.8033,0.4032
Portuguese,w02019077,5,4,1.8,1.6,1.887,0.3031
Portuguese,w02019085,29,28,3.7488,1.931,5.6012,0.5047
Portuguese,w03001037,33,32,4.447,1.9394,5.9515,0.375
Portuguese,w03001058,14,13,2.956,1.8571,3.6519,0.3877
Portuguese,w03002048,16,15,2.9417,1.875,3.9597,0.4883
Portuguese,w03002055,18,17,4.1242,1.8889,4.1716,0.0208
Portuguese,w03003023,33,32,4.0682,1.9394,6.0366,0.4804
Portuguese,w03003039,28,27,3.8254,1.9286,5.5308,0.4734
Portuguese,w03004037,24,23,3.1884,1.9167,5.0476,0.5938
Portuguese,w03004107,20,19,3.4474,1.9,4.4882,0.4021
Portuguese,w03005012,28,27,4.2381,1.9286,5.6025,0.3714
Portuguese,w03005013,26,25,3.8154,1.9231,5.2708,0.4347
Portuguese,w03005014,16,15,2.975,1.875,3.9882,0.4795
Portuguese,w03005015,43,42,4.753,1.9535,7.0121,0.4466
Portuguese,w03005016,25,24,4.0867,1.92,5.1557,0.3304
Portuguese,w03006024,21,20,3.2571,1.9048,4.6751,0.5118
Portuguese,w03007008,18,17,3.6993,1.8889,4.2647,0.238
Portuguese,w03007039,24,23,3.2645,1.9167,5.0335,0.5676
Portuguese,w03008011,20,19,2.9789,1.9,4.5416,0.5915
Portuguese,w03008029,31,30,4.0731,1.9355,5.8245,0.4503
Portuguese,w03009029,22,21,4.1255,1.9091,4.7878,0.23
Portuguese,w03009044,24,23,3.3514,1.9167,5.0567,0.5431
Portuguese,w03010096,22,21,3.4848,1.9091,4.7891,0.4529
Portuguese,w03010097,26,25,4.1908,1.9231,5.4026,0.3483
Portuguese,w03010098,34,33,3.8485,1.9412,6.1319,0.5449
Portuguese,w03010099,29,28,4.5911,1.931,5.6691,0.2884
Portuguese,w03010100,21,20,3.2667,1.9048,4.6393,0.502
Portuguese,w04001027,31,30,5.0839,1.9355,5.9386,0.2135
Portuguese,w04001037,17,16,3.0294,1.8824,4.1043,0.4838
Portuguese,w04001053,22,21,3.6147,1.9091,4.7693,0.4037
Portuguese,w04002008,23,22,3.4466,1.913,4.8383,0.4757
Portuguese,w04002048,27,26,3.6695,1.9259,5.4436,0.5043
Portuguese,w04002055,36,35,4.7317,1.9444,6.3061,0.3609
Portuguese,w04003025,28,27,3.6296,1.9286,5.4824,0.5213
Portuguese,w04003054,22,21,3.7835,1.9091,4.8986,0.373
Portuguese,w04004005,21,20,3.4095,1.9048,4.6848,0.4587
Portuguese,w04004045,12,11,2.9394,1.8333,3.2632,0.2264
Portuguese,w04004051,24,23,4.3442,1.9167,4.9759,0.2065
Portuguese,w04004059,23,22,3.4625,1.913,4.9524,0.4902
Portuguese,w04006023,21,20,3.5333,1.9048,4.6513,0.407
Portuguese,w04006065,22,21,3.5844,1.9091,4.8075,0.422
Portuguese,w04007006,30,29,4.092,1.9333,5.7519,0.4347
Portuguese,w04007021,28,27,3.7804,1.9286,5.5369,0.4868
Portuguese,w04007037,31,30,4.2839,1.9355,5.9127,0.4095
Portuguese,w04007049,25,24,3.54,1.92,5.1302,0.4954
Portuguese,w04008006,26,25,3.7877,1.9231,5.267,0.4424
Portuguese,w04009042,39,38,4.6154,1.9487,6.664,0.4345
Portuguese,w04010027,20,19,3.4053,1.9,4.5107,0.4234
Portuguese,w04010028,13,12,3.0769,1.8462,3.4983,0.2551
Portuguese,w04010029,28,27,3.7857,1.9286,5.4756,0.4764
Portuguese,w04010030,22,21,3.4978,1.9091,4.8032,0.451
Portuguese,w04010031,37,36,4.7808,1.9459,6.44,0.3692
Portuguese,w05001026,20,19,3.3368,1.9,4.5169,0.4509
Portuguese,w05001036,15,14,2.8,1.8667,3.7645,0.5082
Portuguese,w05001045,23,22,3.5099,1.913,4.9377,0.4721
Portuguese,w05002014,25,24,3.4933,1.92,5.143,0.5118
Portuguese,w05002032,26,25,3.4769,1.9231,5.3159,0.542
Portuguese,w05003012,29,28,4.0936,1.931,5.6033,0.4111
Portuguese,w05003050,31,30,3.8581,1.9355,5.941,0.52
Portuguese,w05003119,20,19,3.8684,1.9,4.5673,0.262
Portuguese,w05004031,36,35,4.6524,1.9444,6.4411,0.3978
Portuguese,w05005083,36,35,4.6794,1.9444,6.3701,0.382
Portuguese,w05005084,16,15,3.1583,1.875,3.9314,0.3759
Portuguese,w05005085,25,24,3.6733,1.92,5.1639,0.4595
Portuguese,w05005086,15,14,2.8952,1.8667,3.8269,0.4753
Portuguese,w05005087,20,19,3.6158,1.9,4.5354,0.3489
Portuguese,w05006024,35,34,4.5815,1.9429,6.1682,0.3755
Portuguese,w05006058,29,28,3.8966,1.931,5.6318,0.4689
Portuguese,w05007004,42,41,4.7886,1.9524,6.8961,0.4263
Portuguese,w05007080,29,28,4.803,1.931,5.5741,0.2117
Portuguese,w05008107,28,27,3.8016,1.9286,5.5591,0.4841
Portuguese,w05009044,44,43,4.9588,1.9545,7.0995,0.4161
Portuguese,w05010023,35,34,5.0218,1.9429,6.2792,0.29
Portuguese,w05010024,21,20,3.3714,1.9048,4.6206,0.46
Portuguese,w05010025,21,20,3.4857,1.9048,4.7263,0.4397
Portuguese,w05010026,58,57,5.4126,1.9655,8.1878,0.446
Portuguese,w05010027,30,29,4.3494,1.9333,5.7127,0.3607
Russian,n01001011,36,35,3.7635,1.9444,6.3367,0.5858
Russian,n01001013,23,22,4.1265,1.913,4.8717,0.2519
Russian,n01002017,35,34,4.4403,1.9429,6.2696,0.4228
Russian,n01002032,33,32,4.1477,1.9394,6.0386,0.4613
Russian,n01002042,11,10,2.6182,1.8182,3.1562,0.4021
Russian,n01002058,15,14,3.0857,1.8667,3.8102,0.3728
Russian,n01003007,11,10,2.5818,1.8182,3.1624,0.4319
Russian,n01003010,33,32,5.0492,1.9394,6.067,0.2466
Russian,n01003012,22,21,3.0519,1.9091,4.7019,0.5908
Russian,n01003013,7,6,1.9048,1.7143,2.349,0.6999
Russian,n01004009,18,17,3.268,1.8889,4.261,0.4186
Russian,n01004017,25,24,3.7933,1.92,5.1453,0.4192
Russian,n01005023,25,24,4.3133,1.92,5.1528,0.2597
Russian,n01005024,27,26,4.0798,1.9259,5.3701,0.3746
Russian,n01005031,20,19,3.4,1.9,4.4928,0.4215
Russian,n01006011,13,12,2.5897,1.8462,3.48,0.5449
Russian,n01007012,10,9,2.6222,1.8,2.9318,0.2735
Russian,n01008017,37,36,3.8769,1.9459,6.4837,0.5745
Russian,n01009027,14,13,2.5934,1.8571,3.6245,0.5834
Russian,n01009054,25,24,4.2667,1.92,5.1574,0.2751
Russian,n01010042,21,20,3.6286,1.9048,4.5467,0.3475
Russian,n01011004,12,11,3.1212,1.8333,3.3421,0.1464
Russian,n01011011,29,28,3.9261,1.931,5.5534,0.4492
Russian,n01011017,15,14,3.0476,1.8667,3.8407,0.4017
Russian,n01012003,15,14,3.0857,1.8667,3.7958,0.3681
Russian,n01013005,18,17,3.3072,1.8889,4.2728,0.4051
Russian,n01014003,25,24,3.9533,1.92,5.094,0.3594
Russian,n01014012,21,20,3.9333,1.9048,4.6415,0.2588
Russian,n01015033,11,10,2.2909,1.8182,3.1425,0.6431
Russian,n01015036,41,40,5.0537,1.9512,6.941,0.3782
Russian,n01016014,24,23,3.6667,1.9167,4.9691,0.4267
Russian,n01016019,17,16,2.9412,1.8824,4.114,0.5255
Russian,n01016032,20,19,3.8316,1.9,4.4951,0.2557
Russian,n01017005,25,24,3.96,1.92,5.1155,0.3616
Russian,n01017008,16,15,3.7,1.875,3.9455,0.1186
Russian,n01017010,23,22,3.5652,1.913,4.9161,0.4498
Russian,n01017013,24,23,4.0652,1.9167,5.0081,0.305
Russian,n01018024,6,5,1.8667,1.6667,2.1317,0.5699
Russian,n01018040,10,9,2.6222,1.8,2.9392,0.2783
Russian,n01019004,17,16,3.0882,1.8824,4.1018,0.4567
Russian,n01019005,18,17,3.7908,1.8889,4.2539,0.1958
Russian,n01020004,6,5,1.8667,1.6667,2.1197,0.5585
Russian,n01020017,19,18,3.5088,1.8947,4.3774,0.3499
Russian,n01020021,34,33,5.1087,1.9412,6.1119,0.2405
Russian,n01021007,35,34,4.2824,1.9429,6.2353,0.455
Russian,n01021011,32,31,4.3508,1.9375,5.9239,0.3946
Russian,n01021012,13,12,2.5385,1.8462,3.4188,0.5598
Russian,n01022002,27,26,4.5356,1.9259,5.4033,0.2495
Russian,n01022005,17,16,3.3088,1.8824,4.0892,0.3536
Russian,n01022010,42,41,5.2404,1.9524,6.9406,0.3408
Russian,n01022016,18,17,3.4052,1.8889,4.2714,0.3636
Russian,n01022027,24,23,3.6123,1.9167,5.0554,0.4598
Russian,n01023020,11,10,2.6909,1.8182,3.1398,0.3397
Russian,n01023034,28,27,4.5265,1.9286,5.5761,0.2878
Russian,n01023043,13,12,2.7436,1.8462,3.5087,0.4602
Russian,n01024010,34,33,5.1747,1.9412,6.1795,0.2371
Russian,n01024013,37,36,4.7447,1.9459,6.4538,0.3791
Russian,n01024016,15,14,3.7143,1.8667,3.779,0.0339
Russian,n01025025,23,22,4.1581,1.913,4.9758,0.267
Russian,n01025040,23,22,2.8379,1.913,4.9092,0.6913
Russian,n01025045,20,19,2.7789,1.9,4.5023,0.6622
Russian,n01026004,16,15,2.5333,1.875,3.9929,0.6892
Russian,n01026016,10,9,2.3333,1.8,2.9591,0.5399
Russian,n01027007,3,2,1.3333,1.3333,1.3333,0.5
Russian,n01027030,12,11,2.6667,1.8333,3.3345,0.4449
Russian,n01027041,16,15,2.9167,1.875,3.9129,0.4889
Russian,n01027049,7,6,2.1905,1.7143,2.34,0.239
Russian,n01028022,31,30,3.071,1.9355,5.7808,0.7047
Russian,n01029006,24,23,3.7717,1.9167,5.0441,0.4068
Russian,n01029007,13,12,2.5897,1.8462,3.5036,0.5514
Russian,n01029011,31,30,4.1634,1.9355,5.8393,0.4293
Russian,n01029014,17,16,3.4853,1.8824,4.1425,0.2908
Russian,n01030005,32,31,4.0746,1.9375,6.0697,0.4828
Russian,n01030006,23,22,3.4071,1.913,4.9205,0.5032
Russian,n01030008,32,31,4.3992,1.9375,5.9456,0.3858
Russian,n01031005,12,11,2.8939,1.8333,3.2836,0.2687
Russian,n01031021,21,20,3.9048,1.9048,4.6973,0.2838
Russian,n01032032,18,17,3.1699,1.8889,4.2374,0.4545
Russian,n01033005,16,15,3.6917,1.875,3.9752,0.135
Russian,n01033012,20,19,4.0895,1.9,4.4956,0.1565
Russian,n01033021,24,23,3.7065,1.9167,5.0616,0.4309
Russian,n01033028,12,11,2.8485,1.8333,3.2864,0.3014
Russian,n01033031,20,19,3.5158,1.9,4.4591,0.3686
Russian,n01034033,39,38,4.1457,1.9487,6.5985,0.5275
Russian,n01034060,14,13,2.7143,1.8571,3.6737,0.5282
Russian,n01035004,49,48,6.2041,1.9592,7.5879,0.2459
Russian,n01035013,26,25,3.7692,1.9231,5.3086,0.4547
Russian,n01035025,30,29,3.8713,1.9333,5.675,0.4821
Russian,n01035030,27,26,3.9202,1.9259,5.5346,0.4474
Russian,n01036002,35,34,6.0134,1.9429,6.2875,0.0631
Russian,n01036020,30,29,3.9241,1.9333,5.7898,0.4838
Russian,n01036033,25,24,4.26,1.92,5.1334,0.2718
Russian,n01037020,34,33,4.8146,1.9412,6.2087,0.3267
Russian,n01038021,39,38,4.3671,1.9487,6.725,0.4937
Russian,n01038025,20,19,3.5421,1.9,4.5413,0.3783
Russian,n01039013,36,35,4.919,1.9444,6.4055,0.3332
Russian,n01039018,11,10,2.4727,1.8182,3.1316,0.5017
Russian,n01039039,17,16,3.1912,1.8824,4.0714,0.4021
Russian,n01040028,31,30,4.0,1.9355,5.8858,0.4774
Russian,n01041006,20,19,3.2,1.9,4.5976,0.5181
Russian,n01041018,21,20,3.3429,1.9048,4.6788,0.4816
Russian,n01042004,39,38,5.5277,1.9487,6.6382,0.2368
Russian,n01042008,18,17,3.5556,1.8889,4.237,0.2902
Russian,n01043005,34,33,4.3084,1.9412,6.194,0.4434
Russian,n01043014,18,17,3.4575,1.8889,4.1657,0.311
Russian,n01043025,32,31,4.25,1.9375,5.9425,0.4226
Russian,n01043027,29,28,3.9015,1.931,5.6041,0.4635
Russian,n01044004,34,33,5.2086,1.9412,6.1694,0.2272
Russian,n01044009,28,27,4.0132,1.9286,5.5873,0.4302
Russian,n01045010,37,36,4.8228,1.9459,6.4775,0.3651
Russian,n01045035,34,33,4.4581,1.9412,6.3044,0.4231
Russian,n01046003,11,10,2.4,1.8182,3.1611,0.5667
Russian,n01046036,20,19,3.2789,1.9,4.5183,0.4733
Russian,n01046057,19,18,3.2164,1.8947,4.3602,0.4639
Russian,n01047048,11,10,2.8,1.8182,3.152,0.2639
Russian,n01048008,34,33,5.1515,1.9412,6.1304,0.2337
Russian,n01049022,41,40,5.1659,1.9512,6.9364,0.3552
Russian,n01049033,25,24,4.1933,1.92,5.1066,0.2866
Russian,n01050006,29,28,5.1527,1.931,5.6334,0.1298
Russian,n01050009,9,8,2.3889,1.7778,2.7778,0.3889
Russian,n01050014,30,29,3.9011,1.9333,5.7391,0.4829
Russian,n01050019,15,14,3.181,1.8667,3.7417,0.2991
Russian,n01051004,42,41,4.7259,1.9524,6.9967,0.4502
Russian,n01051006,16,15,3.3333,1.875,3.9587,0.3001
Russian,n01051007,12,11,2.9394,1.8333,3.34,0.2659
Russian,n01052004,5,4,1.8,1.6,1.886,0.3007
Russian,n01052006,25,24,3.66,1.92,5.1647,0.4637
Russian,n01053008,21,20,3.0095,1.9048,4.6442,0.5967
Russian,n01053036,18,17,3.1569,1.8889,4.2688,0.4672
Russian,n01053041,13,12,2.4103,1.8462,3.501,0.6591
Russian,n01054011,19,18,3.4854,1.8947,4.4228,0.3708
Russian,n01054017,18,17,3.634,1.8889,4.2395,0.2576
Russian,n01055008,23,22,4.5059,1.913,4.9896,0.1572
Russian,n01055038,31,30,3.3935,1.9355,5.7924,0.622
Russian,n01055047,11,10,2.2909,1.8182,3.1151,0.6355
Russian,n01057014,17,16,3.0882,1.8824,4.0708,0.449
Russian,n01057036,7,6,2.1905,1.7143,2.3481,0.2487
Russian,n01058037,21,20,3.3619,1.9048,4.608,0.461
Russian,n01058052,32,31,4.7681,1.9375,5.9464,0.2939
Russian,n01058064,19,18,3.8713,1.8947,4.4121,0.2148
Russian,n01059008,14,13,3.2637,1.8571,3.6193,0.2018
Russian,n01059019,21,20,3.6667,1.9048,4.6574,0.3599
Russian,n01059025,26,25,3.9569,1.9231,5.3417,0.4051
Russian,n01059054,21,20,3.7429,1.9048,4.6205,0.3232
Russian,n01060069,37,36,4.9159,1.9459,6.4367,0.3387
Russian,n01061016,22,21,3.9654,1.9091,4.832,0.2965
Russian,n01061023,27,26,3.4017,1.9259,5.335,0.5671
Russian,n01061041,19,18,3.7661,1.8947,4.3854,0.2486
Russian,n01062035,10,9,2.5556,1.8,2.9661,0.3521
Russian,n01062049,4,3,1.5,1.5,1.6142,1.0
Russian,n01063011,16,15,3.025,1.875,3.9982,0.4584
Russian,n01063043,29,28,4.0049,1.931,5.6535,0.4429
Russian,n01063048,22,21,4.0173,1.9091,4.7621,0.2611
Russian,n01063051,23,22,4.3636,1.913,4.8773,0.1733
Russian,n01064009,15,14,2.8571,1.8667,3.8089,0.49
Russian,n01064096,17,16,2.8824,1.8824,4.1103,0.5512
Russian,n01064113,27,26,4.5128,1.9259,5.3204,0.2379
Russian,n01065073,17,16,3.25,1.8824,4.1238,0.3898
Russian,n01066045,29,28,4.8079,1.931,5.6557,0.2276
Russian,n01066068,15,14,3.1429,1.8667,3.8059,0.3419
Russian,n01066093,14,13,2.8022,1.8571,3.6413,0.4703
Russian,n01067014,15,14,3.3524,1.8667,3.7891,0.2272
Russian,n01067023,24,23,4.1232,1.9167,5.0648,0.2991
Russian,n01068029,17,16,3.1618,1.8824,4.1217,0.4287
Russian,n01068038,12,11,3.1212,1.8333,3.3181,0.1326
Russian,n01069004,19,18,3.883,1.8947,4.4004,0.2065
Russian,n01069006,19,18,3.731,1.8947,4.3782,0.2606
Russian,n01069014,14,13,2.8132,1.8571,3.6716,0.4731
Russian,n01069023,15,14,2.6667,1.8667,3.7612,0.5777
Russian,n01070016,9,8,2.5556,1.7778,2.7547,0.2039
Russian,n01070017,16,15,2.9917,1.875,3.9517,0.4623
Russian,n01070020,4,3,1.5,1.5,1.62,1.0
Russian,n01071009,25,24,3.7733,1.92,5.1682,0.4294
Russian,n01072010,14,13,2.8022,1.8571,3.6379,0.4693
Russian,n01072012,9,8,2.4444,1.7778,2.7653,0.3249
Russian,n01072021,28,27,3.9312,1.9286,5.5389,0.4453
Russian,n01073004,5,4,1.8,1.6,1.893,0.3174
Russian,n01073023,12,11,2.6515,1.8333,3.3282,0.4527
Russian,n01074011,11,10,2.9455,1.8182,3.1176,0.1325
Russian,n01074015,18,17,3.2222,1.8889,4.2077,0.425
Russian,n01074020,13,12,2.7179,1.8462,3.4691,0.4628
Russian,n01074026,11,10,2.4727,1.8182,3.1833,0.5205
Russian,n01074030,21,20,3.2857,1.9048,4.6264,0.4926
Russian,n01075028,15,14,2.6857,1.8667,3.7656,0.5687
Russian,n01075044,16,15,3.2917,1.875,3.9376,0.3132
Russian,n01076006,15,14,3.1429,1.8667,3.7724,0.3303
Russian,n01076017,17,16,3.5294,1.8824,4.0954,0.2557
Russian,n01076030,5,4,1.8,1.6,1.9,0.3333
Russian,n01077018,6,5,1.8667,1.6667,2.1243,0.563
Russian,n01077030,20,19,3.5263,1.9,4.5945,0.3964
Russian,n01078025,17,16,3.2794,1.8824,4.0707,0.3616
Russian,n01079015,24,23,4.1341,1.9167,5.0105,0.2833
Russian,n01079065,23,22,3.5178,1.913,4.9131,0.4651
Russian,n01079069,19,18,4.1754,1.8947,4.4136,0.0945
Russian,n01080039,9,8,2.3889,1.7778,2.7669,0.3822
Russian,n01080042,22,21,3.4286,1.9091,4.7697,0.4688
Russian,n01081022,21,20,3.4286,1.9048,4.6263,0.4401
Russian,n01082014,23,22,3.5099,1.913,4.9348,0.4716
Russian,n01083013,26,25,4.1077,1.9231,5.2784,0.3489
Russian,n01083035,8,7,2.5,1.75,2.5857,0.1026
Russian,n01084008,27,26,4.1823,1.9259,5.4097,0.3523
Russian,n01084023,31,30,4.3312,1.9355,5.922,0.399
Russian,n01084036,14,13,3.2198,1.8571,3.6518,0.2407
Russian,n01084045,32,31,5.4899,1.9375,6.0173,0.1293
Russian,n01085006,23,22,3.8656,1.913,4.8332,0.3313
Russian,n01085008,13,12,2.6923,1.8462,3.4756,0.4807
Russian,n01085011,11,10,2.2909,1.8182,3.1456,0.6439
Russian,n01086013,31,30,3.8237,1.9355,5.7678,0.5073
Russian,n01086016,22,21,3.355,1.9091,4.8397,0.5066
Russian,n01086031,4,3,1.5,1.5,1.6292,1.0
Russian,n01087005,12,11,2.6667,1.8333,3.2854,0.4261
Russian,n01087018,12,11,2.6667,1.8333,3.3002,0.4319
Russian,n01087023,26,25,3.5569,1.9231,5.2634,0.5109
Russian,n01087035,13,12,2.8205,1.8462,3.4429,0.3898
Russian,n01087039,21,20,3.2857,1.9048,4.6445,0.496
Russian,n01088026,16,15,3.3667,1.875,3.9722,0.2887
Russian,n01089007,11,10,2.8,1.8182,3.1438,0.2594
Russian,n01089033,17,16,3.1176,1.8824,4.064,0.4338
Russian,n01090004,28,27,3.5926,1.9286,5.5153,0.5361
Russian,n01090037,26,25,3.8708,1.9231,5.2753,0.419
Russian,n01091013,18,17,2.8954,1.8889,4.2721,0.5777
Russian,n01091017,25,24,3.4,1.92,5.1943,0.548
Russian,n01091019,32,31,4.4577,1.9375,6.0002,0.3797
Russian,n01092008,8,7,2.25,1.75,2.5748,0.3938
Russian,n01092014,7,6,1.9048,1.7143,2.3433,0.6972
Russian,n01092025,29,28,4.3892,1.931,5.6484,0.3388
Russian,n01092040,30,29,4.1034,1.9333,5.6849,0.4215
Russian,n01093007,22,21,3.2857,1.9091,4.7818,0.5208
Russian,n01093024,23,22,3.5889,1.913,4.8807,0.4353
Russian,n01093025,10,9,2.6444,1.8,2.9433,0.2614
Russian,n01094014,8,7,2.25,1.75,2.5654,0.3868
Russian,n01094022,36,35,3.8508,1.9444,6.4102,0.5731
Russian,n01095004,29,28,3.8079,1.931,5.6759,0.4988
Russian,n01095009,7,6,1.7143,1.7143,2.3457,1.0
Russian,n01095019,9,8,2.2222,1.7778,2.7797,0.5564
Russian,n01096006,24,23,5.3043,1.9167,5.0495,-0.0813
Russian,n01096032,19,18,4.117,1.8947,4.3512,0.0954
Russian,n01096040,25,24,3.5267,1.92,5.0786,0.4913
Russian,n01097020,30,29,4.2414,1.9333,5.7819,0.4003
Russian,n01097041,4,3,1.5,1.5,1.6267,1.0
Russian,n01097098,11,10,2.8,1.8182,3.122,0.247
Russian,n01098034,13,12,2.7692,1.8462,3.4787,0.4346
Russian,n01098041,8,7,2.2143,1.75,2.5598,0.4267
Russian,n01098044,20,19,3.3053,1.9,4.4751,0.4543
Russian,n01099035,45,44,4.5253,1.9556,7.0997,0.5005
Russian,n01101003,21,20,3.2667,1.9048,4.699,0.5126
Russian,n01101007,17,16,3.7941,1.8824,4.0648,0.124
Russian,n01101012,19,18,3.5439,1.8947,4.3635,0.332
Russian,n01101015,20,19,3.4105,1.9,4.5531,0.4306
Russian,n01101017,8,7,2.2143,1.75,2.5584,0.4257
Russian,n01102006,25,24,3.28,1.92,5.1044,0.5729
Russian,n01103013,7,6,2.1905,1.7143,2.351,0.2521
Russian,n01104011,23,22,3.5968,1.913,4.8574,0.4281
Russian,n01104019,19,18,3.2865,1.8947,4.3675,0.4372
Russian,n01105003,17,16,2.8529,1.8824,4.0717,0.5567
Russian,n01105013,17,16,3.0,1.8824,4.0979,0.4955
Russian,n01105023,12,11,2.7879,1.8333,3.2939,0.3464
Russian,n01106008,12,11,3.2121,1.8333,3.3278,0.0774
Russian,n01106015,18,17,3.183,1.8889,4.1736,0.4336
Russian,n01107005,32,31,3.9677,1.9375,6.0874,0.5108
Russian,n01107006,26,25,4.4338,1.9231,5.2965,0.2557
Russian,n01107008,29,28,3.7931,1.931,5.6672,0.5016
Russian,n01107010,17,16,3.0147,1.8824,4.0865,0.4863
Russian,n01108003,23,22,3.3518,1.913,4.9144,0.5206
Russian,n01108005,26,25,4.1908,1.9231,5.2778,0.324
Russian,n01108015,17,16,2.8382,1.8824,4.1066,0.5702
Russian,n01109008,22,21,3.0043,1.9091,4.7869,0.6194
Russian,n01109012,26,25,3.9815,1.9231,5.3338,0.3965
Russian,n01109022,9,8,2.2778,1.7778,2.7556,0.4886
Russian,n01110006,21,20,4.7333,1.9048,4.7287,-0.0016
Russian,n01110008,12,11,2.5303,1.8333,3.2869,0.5205
Russian,n01110022,22,21,3.8139,1.9091,4.7997,0.341
Russian,n01111018,15,14,2.819,1.8667,3.821,0.5127
Russian,n01111021,20,19,3.4158,1.9,4.5093,0.4191
Russian,n01111030,18,17,3.3529,1.8889,4.2514,0.3803
Russian,n01112002,16,15,3.0667,1.875,3.9736,0.4322
Russian,n01112012,8,7,2.7143,1.75,2.5648,-0.1834
Russian,n01112014,35,34,3.9395,1.9429,6.2637,0.5379
Russian,n01113021,18,17,3.3072,1.8889,4.2363,0.3958
Russian,n01114012,25,24,3.82,1.92,5.1798,0.4171
Russian,n01114025,27,26,4.114,1.9259,5.424,0.3745
Russian,n01115005,8,7,2.5,1.75,2.5691,0.0844
Russian,n01115013,21,20,3.3714,1.9048,4.6439,0.4645
